playerID,year,tmID,stint,fouls_per_game,fouls_per_36,disqualifications,assist_to_turnover,turnovers_per_game,turnovers_per_36,assists_per_game,assists_per_36,positive_actions,positive_actions_per_game,in_team_fouls_pct,in_team_to_pct,in_team_ast_pct,in_team_dq_pct,is_kpsa
frohlli01w,7,IND,0,1.35,5.7514792899408285,0,0.6428571428571429,0.65,2.769230769230769,0.45,1.9171597633136095,49,2.45,0.044481054365733116,0.024574669187145556,0.017928286852589643,0.0,0
frohlli01w,8,SAC,0,1.0,7.0588235294117645,0,0.15384615384615385,1.2,8.470588235294118,0.2,1.4117647058823528,13,1.3,0.015552099533437015,0.0196078431372549,0.0037174721189591076,0.0,0
futreca01w,5,CON,0,1.0,5.0,0,1.25,0.35,1.75,0.5,2.5,35,1.75,0.03273322422258593,0.01511879049676026,0.017452006980802792,0.0,0
gaithka01w,1,IND,2,0.3333333333333333,3.0,0,0.5,0.16666666666666666,1.5,0.16666666666666666,1.5,5,0.8333333333333334,0.003110419906687403,0.0019267822736030828,0.00199203187250996,0.0,0
gaithka01w,1,UTA,1,0.8888888888888888,5.333333333333333,0,0.8,0.4444444444444444,2.6666666666666665,0.4444444444444444,2.6666666666666665,25,2.7777777777777777,0.011444921316165951,0.007339449541284404,0.0076481835564053535,0.0,0
gaithka01w,3,LAS,1,2.0,14.4,0,0.5,1.0,7.2,1.0,7.2,2,2.0,0.0030075187969924814,0.0019305019305019305,0.0017123287671232876,0.0,0
gaithka01w,3,WAS,2,1.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0017123287671232876,0.0,0.0,0.0,0
garcibe01w,3,DET,0,1.0,4.5,0,0.75,1.375,6.1875,1.125,5.0625,16,2.0,0.013114754098360656,0.02029520295202952,0.018789144050104383,0.0,0
gardike01w,9,CON,0,1.6470588235294117,3.7333333333333334,0,0.8913043478260869,1.3235294117647058,3.0,1.2058823529411764,2.7333333333333334,188,5.529411764705882,0.08888888888888889,0.09221311475409837,0.06743421052631579,0.0,0
gardike01w,10,CON,0,1.7272727272727273,3.442953020134228,0,1.0,1.1515151515151516,2.295302013422819,1.1818181818181819,2.3557046979865772,231,7.0,0.084070796460177,0.08370044052863436,0.06403940886699508,0.0,0
gardnan01w,3,UTA,0,1.1666666666666667,6.363636363636363,0,0.35714285714285715,0.43333333333333335,2.3636363636363638,0.16666666666666666,0.9090909090909091,72,2.4,0.052552552552552555,0.0248565965583174,0.010438413361169102,0.0,0
gardnan01w,9,WAS,0,1.1818181818181819,5.258426966292134,0,0.5,0.5,2.2247191011235956,0.2727272727272727,1.2134831460674156,59,2.6818181818181817,0.03430079155672823,0.017241379310344827,0.012396694214876033,0.0,0
garnean01w,1,SEA,0,1.375,2.8285714285714283,0,0.5681818181818182,1.34375,2.7642857142857142,0.78125,1.6071428571428572,160,5.0,0.06779661016949153,0.0817490494296578,0.0639386189258312,0.0,0
gaydeco01w,1,ORL,0,0.0,0.0,0,1.0,0.0,0.0,0.3333333333333333,5.142857142857142,1,0.3333333333333333,0.0,0.0,0.002109704641350211,0.0,0
gearlka01w,8,SEA,0,0.6666666666666666,1.8123569794050343,0,1.1428571428571428,0.6060606060606061,1.6475972540045767,0.7272727272727273,1.9771167048054918,95,2.878787878787879,0.03542673107890499,0.03745318352059925,0.0449438202247191,0.0,0
gearlka01w,9,SEA,0,0.8235294117647058,2.1538461538461537,0,1.3125,0.4411764705882353,1.1538461538461537,0.6176470588235294,1.6153846153846154,79,2.323529411764706,0.040875912408759124,0.028462998102466792,0.03954802259887006,0.0,0
gearlka01w,10,SEA,0,0.7,2.074074074074074,0,0.8461538461538461,0.6,1.7777777777777777,0.55,1.6296296296296298,46,2.3,0.01969057665260197,0.02158273381294964,0.020484171322160148,0.0,0
gibsoke01w,1,HOU,0,0.6470588235294118,5.210526315789474,0,0.4,0.23529411764705882,1.894736842105263,0.11764705882352941,0.9473684210526315,15,0.8823529411764706,0.01981981981981982,0.009070294784580499,0.00404040404040404,0.0,0
gibsoke01w,2,HOU,0,0.7142857142857143,2.5,0,0.8125,0.5357142857142857,1.875,0.4642857142857143,1.625,56,2.0,0.0392156862745098,0.034324942791762014,0.03044496487119438,0.0,0
gibsoke01w,3,HOU,0,0.7241379310344828,2.739130434782609,0,0.6363636363636364,0.7241379310344828,2.739130434782609,0.4827586206896552,1.8260869565217392,49,1.6896551724137931,0.04487179487179487,0.046052631578947366,0.031042128603104215,0.0,0
gibsoke01w,4,HOU,0,0.5384615384615384,2.411483253588517,0,0.8,0.34615384615384615,1.5502392344497609,0.3076923076923077,1.3779904306220094,30,1.1538461538461537,0.028513238289205704,0.019955654101995565,0.017167381974248927,0.0,0
gilloje01w,1,PHO,0,3.033333333333333,3.9661016949152543,1,0.75,1.9666666666666666,2.571428571428571,1.5,1.9612590799031477,211,7.033333333333333,0.14421553090332806,0.1372093023255814,0.09656652360515021,0.16666666666666666,0
gilloje01w,2,PHO,0,2.84375,3.8181818181818183,1,0.4861111111111111,2.21875,2.979020979020979,1.09375,1.4685314685314685,212,6.625,0.14536741214057508,0.13653846153846153,0.06796116504854369,0.14285714285714285,0
gilloje01w,3,PHO,0,2.903225806451613,3.7070938215102975,0,0.5967741935483871,1.967741935483871,2.5125858123569795,1.1935483870967742,1.5240274599542336,203,6.548387096774194,0.14423076923076922,0.12151394422310757,0.08644859813084112,0.0,1
gilloje01w,4,LAS,0,1.9696969696969697,5.894206549118388,1,2.1,0.2727272727272727,0.8161209068010075,0.6363636363636364,1.9042821158690175,95,2.878787878787879,0.0951683748169839,0.01910828025477707,0.03571428571428571,0.07692307692307693,0
gilmous01w,1,IND,0,1.5,10.285714285714285,0,0.4,1.0,6.857142857142857,0.5,3.4285714285714284,7,1.75,0.00933125972006221,0.007707129094412331,0.00398406374501992,0.0,0
gisseka01w,9,LAS,0,1.0,5.142857142857142,0,0.0,0.5,2.571428571428571,0.0,0.0,2,1.0,0.0028011204481792717,0.0016420361247947454,0.0,0.0,0
givench01w,9,DET,0,0.6666666666666666,7.2,0,0.6666666666666666,0.6666666666666666,7.2,0.6666666666666666,7.2,2,0.6666666666666666,0.002758620689655172,0.004024144869215292,0.003305785123966942,0.0,0
gomisem01w,7,NYL,0,1.5,7.2,0,0.0,0.5,2.4,0.0,0.0,1,0.5,0.0044444444444444444,0.0017331022530329288,0.0,0.0,0
goodsad01w,1,UTA,0,2.310344827586207,2.596340150699677,0,0.8414634146341463,2.793103448275862,3.138858988159311,2.3793103448275863,2.673842841765339,281,9.689655172413794,0.09585121602288985,0.14862385321100918,0.13193116634799235,0.0,0
goodsad01w,2,UTA,0,2.2857142857142856,2.6978922716627634,0,0.7631578947368421,2.6785714285714284,3.161592505854801,2.0714285714285716,2.4449648711943794,237,8.464285714285714,0.10272873194221509,0.15182186234817813,0.11047619047619048,0.0,0
goodsad01w,3,UTA,0,2.875,3.008174386920981,0,0.6504854368932039,3.1875,3.335149863760218,2.09375,2.190735694822888,299,9.34375,0.13813813813813813,0.1950286806883365,0.13987473903966596,0.0,0
goodsad01w,4,SAS,0,2.909090909090909,3.5665634674922604,2,0.8255813953488372,2.5757575757575757,3.1578947368421053,2.1515151515151514,2.6377708978328176,286,8.666666666666666,0.13168724279835392,0.16536964980544747,0.1655011655011655,0.2222222222222222,0
goodsad01w,5,SAS,0,2.264705882352941,2.595505617977528,1,0.8823529411764706,1.9705882352941178,2.258426966292135,1.7647058823529411,2.0224719101123596,325,9.558823529411764,0.12241653418124006,0.1303501945525292,0.1214574898785425,0.16666666666666666,0
goodsad01w,6,CHA,2,2.2,3.683720930232558,1,0.3157894736842105,1.8,3.013953488372093,0.6,1.0046511627906978,45,4.5,0.03021978021978022,0.033582089552238806,0.012145748987854251,0.09090909090909091,0
goodsad01w,6,HOU,1,0.782608695652174,2.3911439114391144,0,0.8823529411764706,0.6956521739130435,2.125461254612546,0.6521739130434783,1.992619926199262,59,2.5652173913043477,0.030927835051546393,0.03755868544600939,0.03205128205128205,0.0,0
goringi01w,8,WAS,0,1.3333333333333333,6.461538461538462,0,0.6,0.19047619047619047,0.923076923076923,0.14285714285714285,0.6923076923076923,61,2.9047619047619047,0.03664921465968586,0.006993006993006993,0.006342494714587738,0.0,0
gortmsh01w,3,MIN,0,1.4482758620689655,4.097560975609756,0,0.8076923076923077,0.8620689655172413,2.4390243902439024,0.7241379310344828,2.048780487804878,101,3.4827586206896552,0.06796116504854369,0.04716981132075472,0.044967880085653104,0.0,0
gortmsh01w,4,MIN,0,1.0,4.5,0,0.6666666666666666,0.8,3.6,0.56,2.5200000000000005,58,2.32,0.03937007874015748,0.03577817531305903,0.024096385542168676,0.0,0
gortmsh01w,5,WAS,0,0.0,0.0,0,0.6666666666666666,0.5,3.0,0.5,3.0,7,1.75,0.0,0.004705882352941176,0.004273504273504274,0.0,0
gortmsh01w,7,SEA,0,1.6,4.347169811320755,0,0.6538461538461539,1.25,3.3962264150943398,0.85,2.309433962264151,78,3.9,0.04685212298682284,0.043782837127845885,0.03300970873786408,0.0,0
granter01w,8,HOU,0,1.1764705882352942,3.4123222748815163,0,3.0833333333333335,0.6470588235294118,1.876777251184834,2.176470588235294,6.312796208530806,63,3.7058823529411766,0.03048780487804878,0.017350157728706624,0.06618962432915922,0.0,0
grecomi01w,5,SEA,0,0.46153846153846156,2.958904109589041,0,0.8888888888888888,0.6153846153846154,3.9452054794520546,0.6153846153846154,3.9452054794520546,21,1.6153846153846154,0.009009009009009009,0.016,0.014466546112115732,0.0,0
greenci01w,7,SEA,0,1.8,13.5,0,0.0,0.0,0.0,0.0,0.0,8,1.6,0.013177159590043924,0.0,0.0,0.0,0
grginve01w,1,LAS,0,0.9444444444444444,3.3442622950819674,0,0.8,0.7777777777777778,2.7540983606557377,0.6666666666666666,2.360655737704918,39,2.1666666666666665,0.024079320113314446,0.029978586723768737,0.020442930153321975,0.0,0
grginve01w,2,LAS,0,0.875,3.390134529147982,0,0.75,0.625,2.42152466367713,0.5,1.937219730941704,52,2.1666666666666665,0.03403565640194489,0.03416856492027335,0.020100502512562814,0.0,0
grginve01w,3,LAS,0,0.9166666666666666,5.012658227848101,0,0.1111111111111111,0.6666666666666666,3.6455696202531644,0.08333333333333333,0.45569620253164556,10,0.8333333333333334,0.016541353383458645,0.015444015444015444,0.0017123287671232876,0.0,0
griffyo01w,1,SAC,0,3.4375,3.859649122807017,1,0.5662650602409639,2.5625,2.8771929824561404,1.46875,1.6491228070175437,522,16.3125,0.19230769230769232,0.1786492374727669,0.08274647887323944,0.16666666666666666,0
griffyo01w,2,SAC,0,3.5625,3.81058495821727,1,0.7105263157894737,2.34375,2.506963788300836,1.6875,1.8050139275766017,511,15.96875,0.1935483870967742,0.15151515151515152,0.09660107334525939,0.16666666666666666,0
griffyo01w,3,SAC,0,4.117647058823529,4.367417677642981,0,0.41304347826086957,2.6470588235294117,2.8076256499133447,1.1176470588235294,1.1854419410745234,196,11.529411764705882,0.10355029585798817,0.09846827133479212,0.03792415169660679,0.0,0
griffyo01w,4,SAC,0,3.676470588235294,4.433497536945813,3,0.6052631578947368,2.2058823529411766,2.660098522167488,1.3529411764705883,1.631527093596059,390,11.470588235294118,0.19470404984423675,0.16233766233766234,0.08084358523725835,0.375,0
